arc_i,arc_j,capacity_00,capacity_01,capacity_02,capacity_03,capacity_04,capacity_05,capacity_06,capacity_07,capacity_08,capacity_09,capacity_10,capacity_11,capacity_12,capacity_13,capacity_14,capacity_15,capacity_16,capacity_17,capacity_18,capacity_19,capacity_20
36,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18386,0,0,18386
36,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,1236861,0,0,0,0,0,0,1236861
36,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958505,0,0,0,0,958505
37,superSink07,0,0,0,0,0,0,0,105918,0,0,0,0,0,0,0,0,0,0,0,0,105918
37,superSource06,0,0,0,0,0,0,1465969,0,0,0,0,0,0,0,0,0,0,0,0,0,1465969
37,superSink05,0,0,0,0,0,6016953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6016953
37,superSource03,0,0,0,442733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442733
37,38,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
37,superSource01,0,1099390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099390
37,superSink00,8976313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8976313
37,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826337,0,0,0,0,826337
37,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,101936,0,0,0,0,0,0,0,101936
37,superSource10,0,0,0,0,0,0,0,0,0,0,95608,0,0,0,0,0,0,0,0,0,95608
37,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948895,0,3948895
37,36,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
37,superSink11,0,0,0,0,0,0,0,0,0,0,0,1620828,0,0,0,0,0,0,0,0,1620828
38,superSink07,0,0,0,0,0,0,0,1380368,0,0,0,0,0,0,0,0,0,0,0,0,1380368
38,superSource11,0,0,0,0,0,0,0,0,0,0,0,838463,0,0,0,0,0,0,0,0,838463
38,superSink05,0,0,0,0,0,5643363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5643363
38,superSink04,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
38,superSink03,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
38,superSource02,0,0,134814777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134814777
38,superSource00,19915795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19915795
38,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064087,0,0,0,0,1064087
38,39,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
38,superSink19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10129,10129
38,superSource08,0,0,0,0,0,0,0,0,63130,0,0,0,0,0,0,0,0,0,0,0,63130
38,superSink10,0,0,0,0,0,0,0,0,0,0,54950,0,0,0,0,0,0,0,0,0,54950
38,37,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
39,superSink07,0,0,0,0,0,0,0,2963092,0,0,0,0,0,0,0,0,0,0,0,0,2963092
39,superSource06,0,0,0,0,0,0,6095725,0,0,0,0,0,0,0,0,0,0,0,0,0,6095725
39,superSource05,0,0,0,0,0,11445846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11445846
39,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,1380906,0,0,0,0,0,0,1380906
39,38,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
39,superSink01,0,599677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599677
39,superSource00,9999316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999316
39,40,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
39,superSource11,0,0,0,0,0,0,0,0,0,0,0,446714,0,0,0,0,0,0,0,0,446714
39,superSource08,0,0,0,0,0,0,0,0,115995,0,0,0,0,0,0,0,0,0,0,0,115995
39,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6311065,0,6311065
39,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14815,0,0,0,0,14815
40,superSource06,0,0,0,0,0,0,3126540,0,0,0,0,0,0,0,0,0,0,0,0,0,3126540
40,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,105013,0,0,0,0,0,0,0,105013
40,superSource04,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
40,superSink10,0,0,0,0,0,0,0,0,0,0,35607,0,0,0,0,0,0,0,0,0,35607
40,superSink11,0,0,0,0,0,0,0,0,0,0,0,3163924,0,0,0,0,0,0,0,0,3163924
40,39,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
40,41,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
40,superSource08,0,0,0,0,0,0,0,0,440036,0,0,0,0,0,0,0,0,0,0,0,440036
40,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,447218,0,0,0,0,0,0,447218
40,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26246,0,0,26246
41,superSource06,0,0,0,0,0,0,2409748,0,0,0,0,0,0,0,0,0,0,0,0,0,2409748
41,superSink05,0,0,0,0,0,5189468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5189468
41,superSink04,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
41,superSink03,0,0,0,757143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757143
41,superSource02,0,0,50722705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50722705
41,superSink01,0,2963290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963290
41,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,194543,0,0,0,0,0,0,194543
41,40,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
41,42,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
41,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,103076,0,0,0,0,0,0,0,103076
41,superSource09,0,0,0,0,0,0,0,0,0,2527596,0,0,0,0,0,0,0,0,0,0,2527596
41,superSink08,0,0,0,0,0,0,0,0,211376,0,0,0,0,0,0,0,0,0,0,0,211376
41,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21780,0,0,21780
42,superSink05,0,0,0,0,0,1442379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442379
42,superSink03,0,0,0,31900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31900
42,superSink02,0,0,125096763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125096763
42,superSink01,0,611220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611220
42,superSink00,32737566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32737566
42,41,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
42,43,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
42,superSource08,0,0,0,0,0,0,0,0,200432,0,0,0,0,0,0,0,0,0,0,0,200432
42,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,1173000,0,0,0,0,0,0,1173000
42,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,180702,0,0,0,0,0,0,0,180702
42,superSink10,0,0,0,0,0,0,0,0,0,0,29328,0,0,0,0,0,0,0,0,0,29328
42,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118869,0,0,0,0,118869
43,superSink07,0,0,0,0,0,0,0,22014,0,0,0,0,0,0,0,0,0,0,0,0,22014
43,33,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
43,superSink05,0,0,0,0,0,3178494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178494
43,superSource04,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
43,superSink03,0,0,0,396714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396714
43,superSink11,0,0,0,0,0,0,0,0,0,0,0,1733166,0,0,0,0,0,0,0,0,1733166
43,superSource01,0,566330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566330
43,superSource06,0,0,0,0,0,0,1807842,0,0,0,0,0,0,0,0,0,0,0,0,0,1807842
43,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206535,0,0,0,0,206535
43,42,662287447,145589712,2189282560,19331492,1599,426457258,153531059,120970977,34703174,388229733,7591842,69636976,5774000,82263498,0,93785327,0,3668126,710235938,1945623,2736603200
43,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,106559,0,0,0,0,0,0,0,106559
43,superSource08,0,0,0,0,0,0,0,0,302734,0,0,0,0,0,0,0,0,0,0,0,302734
43,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10417574,0,10417574
43,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,1251418,0,0,0,0,0,0,1251418
43,superSink10,0,0,0,0,0,0,0,0,0,0,109236,0,0,0,0,0,0,0,0,0,109236
44,33,1064019482,233901897,3517263246,31057639,2569,685138807,246660326,194349866,55753516,623723131,12196922,111877554,9276407,132163104,0,150673873,0,5893148,1141052694,3125805,4396579058
44,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,1083102,0,0,0,0,0,0,1083102
44,superSource03,0,0,0,86736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86736
44,superSink02,0,0,20973745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20973745
44,superSink01,0,17778801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17778801
44,superSink06,0,0,0,0,0,0,3166768,0,0,0,0,0,0,0,0,0,0,0,0,0,3166768
44,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8984890,0,8984890
44,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69485,69485
44,superSource11,0,0,0,0,0,0,0,0,0,0,0,629461,0,0,0,0,0,0,0,0,629461
44,superSink09,0,0,0,0,0,0,0,0,0,3108814,0,0,0,0,0,0,0,0,0,0,3108814
44,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,115201,0,0,0,0,0,0,0,115201
44,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30288,0,0,30288
44,31,1018997788,224004842,3368437824,29743502,2460,656148634,236223425,186126370,53394426,597331629,11680835,107143696,8883896,126570906,0,144298433,0,5643792,1092771506,2993543,4210547280
45,superSource07,0,0,0,0,0,0,0,3085409,0,0,0,0,0,0,0,0,0,0,0,0,3085409
45,superSource11,0,0,0,0,0,0,0,0,0,0,0,3146976,0,0,0,0,0,0,0,0,3146976
45,34,535574807,117734652,1770416441,15632880,1293,344865005,124156614,97826115,28063564,313951390,6139327,56313630,4669285,66524373,0,75841779,0,2966319,574349518,1573375,2213020552
45,superSource04,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
45,superSource03,0,0,0,361055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361055
45,superSink02,0,0,13115929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13115929
45,superSource01,0,15854413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15854413
45,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,609728,0,0,0,0,0,0,609728
45,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,80438,0,0,0,0,0,0,0,80438
45,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16818411,0,16818411
45,superSink05,0,0,0,0,0,8725078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8725078
45,66,1217826625,267713103,4025693985,35547112,2940,784177635,282315801,222443711,63812851,713884142,13960023,128049783,10617339,151267669,0,172454224,0,6745020,1305995214,3577649,5032117482
45,46,365470218,80340801,1208112246,10667701,882,235331997,84723076,66755439,19150260,214236893,4189408,38427787,3186267,45395483,0,51753576,0,2024183,391929644,1073654,1510140308
45,superSource09,0,0,0,0,0,0,0,0,0,915854,0,0,0,0,0,0,0,0,0,0,915854
45,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
46,45,365470218,80340801,1208112246,10667701,882,235331997,84723076,66755439,19150260,214236893,4189408,38427787,3186267,45395483,0,51753576,0,2024183,391929644,1073654,1510140308
46,superSink01,0,23882589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23882589
47,48,401732034,88312184,1327980685,11726146,969,258681548,93129267,73378889,21050341,235493397,4605079,42240577,3502407,49899605,0,56888546,0,2225021,430816755,1180181,1659975857
47,33,401732034,88312184,1327980685,11726146,969,258681548,93129267,73378889,21050341,235493397,4605079,42240577,3502407,49899605,0,56888546,0,2225021,430816755,1180181,1659975857
47,superSource01,0,5586018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586018
48,4,200866017,44156092,663990342,5863073,484,129340774,46564633,36689444,10525170,117746698,2302539,21120288,1751203,24949802,0,28444273,0,1112510,215408377,590090,829987928
48,superSource01,0,36197257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36197257
48,47,401732034,88312184,1327980685,11726146,969,258681548,93129267,73378889,21050341,235493397,4605079,42240577,3502407,49899605,0,56888546,0,2225021,430816755,1180181,1659975857
49,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100449,0,4100449
49,66,88006206,19346279,290916661,2568811,212,56668574,20401543,16074888,4611433,51588817,1008820,9253513,767261,10931353,0,12462399,0,487428,94377707,258538,363645826
49,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,1085369,0,0,0,0,0,0,1085369
49,superSink05,0,0,0,0,0,7079107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7079107
49,superSource09,0,0,0,0,0,0,0,0,0,6861259,0,0,0,0,0,0,0,0,0,0,6861259
50,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485582,0,0,0,0,485582
50,superSink06,0,0,0,0,0,0,4545022,0,0,0,0,0,0,0,0,0,0,0,0,0,4545022
50,superSource05,0,0,0,0,0,6545967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545967
50,superSink03,0,0,0,1527452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527452
50,superSink11,0,0,0,0,0,0,0,0,0,0,0,539213,0,0,0,0,0,0,0,0,539213
50,superSink01,0,5768437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768437
50,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,455338,0,0,0,0,0,0,455338
50,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976490,0,3976490
50,75,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
50,superSource09,0,0,0,0,0,0,0,0,0,18168448,0,0,0,0,0,0,0,0,0,0,18168448
50,superSource08,0,0,0,0,0,0,0,0,189050,0,0,0,0,0,0,0,0,0,0,0,189050
50,51,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
50,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,130252,0,0,0,0,0,0,0,130252
51,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,96617,0,0,0,0,0,0,0,96617
51,superSource03,0,0,0,1882313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882313
51,superSource01,0,6281586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6281586
51,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12622,12622
51,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18069440,0,18069440
51,superSource09,0,0,0,0,0,0,0,0,0,11927024,0,0,0,0,0,0,0,0,0,0,11927024
51,superSink08,0,0,0,0,0,0,0,0,628776,0,0,0,0,0,0,0,0,0,0,0,628776
51,50,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
51,52,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
51,superSink10,0,0,0,0,0,0,0,0,0,0,126133,0,0,0,0,0,0,0,0,0,126133
52,superSink06,0,0,0,0,0,0,2632228,0,0,0,0,0,0,0,0,0,0,0,0,0,2632228
52,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,132241,0,0,0,0,0,0,0,132241
52,superSink04,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
52,superSource03,0,0,0,490870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490870
52,superSink01,0,6720800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720800
52,superSource00,3681923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681923
52,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29181297,0,29181297
52,superSource11,0,0,0,0,0,0,0,0,0,0,0,422368,0,0,0,0,0,0,0,0,422368
52,superSource08,0,0,0,0,0,0,0,0,99666,0,0,0,0,0,0,0,0,0,0,0,99666
52,51,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
52,53,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
52,superSink10,0,0,0,0,0,0,0,0,0,0,39337,0,0,0,0,0,0,0,0,0,39337
52,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69143,0,0,69143
53,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535416,0,0,0,0,1535416
53,superSink03,0,0,0,483392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483392
53,superSink02,0,0,163001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163001016
53,superSink01,0,6357582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6357582
53,superSource00,9192874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9192874
53,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11460,11460
53,superSource09,0,0,0,0,0,0,0,0,0,8840365,0,0,0,0,0,0,0,0,0,0,8840365
53,52,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
53,54,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
53,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,225628,0,0,0,0,0,0,0,225628
54,superSource07,0,0,0,0,0,0,0,6245420,0,0,0,0,0,0,0,0,0,0,0,0,6245420
54,superSink05,0,0,0,0,0,16507993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16507993
54,superSource04,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
54,superSink11,0,0,0,0,0,0,0,0,0,0,0,716240,0,0,0,0,0,0,0,0,716240
54,superSource01,0,3699892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699892
54,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,1075911,0,0,0,0,0,0,1075911
54,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11084231,0,11084231
54,superSource08,0,0,0,0,0,0,0,0,94766,0,0,0,0,0,0,0,0,0,0,0,94766
54,53,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
54,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,215587,0,0,0,0,0,0,0,215587
54,55,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
55,superSink07,0,0,0,0,0,0,0,4793110,0,0,0,0,0,0,0,0,0,0,0,0,4793110
55,superSink06,0,0,0,0,0,0,6349641,0,0,0,0,0,0,0,0,0,0,0,0,0,6349641
55,superSink05,0,0,0,0,0,7838282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838282
55,superSink04,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
55,superSource03,0,0,0,88814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88814
55,superSink02,0,0,186286157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186286157
55,superSink01,0,14487761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14487761
55,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7983457,0,7983457
55,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30430,30430
55,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10071445,0,0,0,0,10071445
55,superSource09,0,0,0,0,0,0,0,0,0,23888554,0,0,0,0,0,0,0,0,0,0,23888554
55,superSink08,0,0,0,0,0,0,0,0,429558,0,0,0,0,0,0,0,0,0,0,0,429558
55,54,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
55,56,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
55,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,170014,0,0,0,0,0,0,0,170014
55,superSink11,0,0,0,0,0,0,0,0,0,0,0,269152,0,0,0,0,0,0,0,0,269152
56,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,36986,0,0,0,0,0,0,0,36986
56,superSink03,0,0,0,61688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61688
56,superSink02,0,0,183834795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183834795
56,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,1766481,0,0,0,0,0,0,1766481
56,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008335,0,5008335
56,superSink09,0,0,0,0,0,0,0,0,0,7217585,0,0,0,0,0,0,0,0,0,0,7217585
56,55,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
56,57,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
57,superSink07,0,0,0,0,0,0,0,3726854,0,0,0,0,0,0,0,0,0,0,0,0,3726854
57,superSource11,0,0,0,0,0,0,0,0,0,0,0,556234,0,0,0,0,0,0,0,0,556234
57,superSource05,0,0,0,0,0,9169166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9169166
57,superSource04,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
57,superSink03,0,0,0,419453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419453
57,superSource02,0,0,351574769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351574769
57,superSource01,0,3624602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624602
57,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4808025,0,0,0,0,4808025
57,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19605075,0,19605075
57,superSink09,0,0,0,0,0,0,0,0,0,23282712,0,0,0,0,0,0,0,0,0,0,23282712
57,superSource08,0,0,0,0,0,0,0,0,89707,0,0,0,0,0,0,0,0,0,0,0,89707
57,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63197,0,0,63197
57,56,1562313882,343441250,5164444157,45602342,3772,1005998375,362174620,285366480,81863626,915820925,17908902,164271293,13620672,194056834,0,221236441,0,8652987,1675422766,4589661,6455555197
57,58,1510162056,331976788,4992049099,44080084,3646,972416998,350084817,275840620,79130924,885249774,17311082,158787729,13165998,187578995,0,213851316,0,8364140,1619495236,4436453,6240061374
58,superSink06,0,0,0,0,0,0,1600458,0,0,0,0,0,0,0,0,0,0,0,0,0,1600458
58,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,304146,0,0,0,0,0,0,0,304146
58,superSource04,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
58,superSink10,0,0,0,0,0,0,0,0,0,0,49441,0,0,0,0,0,0,0,0,0,49441
58,superSource02,0,0,549057090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549057090
58,superSource00,5453770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453770
58,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,965180,0,0,0,0,0,0,965180
58,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20235804,0,20235804
58,superSink19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27796,27796
58,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71089,0,0,71089
58,57,1510162056,331976788,4992049099,44080084,3646,972416998,350084817,275840620,79130924,885249774,17311082,158787729,13165998,187578995,0,213851316,0,8364140,1619495236,4436453,6240061374
